OlinkID,epvs_6_nobs,epvs_6_beta,epvs_6_se,epvs_6_pvalue,epvs_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20057,926,0.029985645492550277,0.029176539369166064,0.3043507974220699,0.5619819209505434,47.71858277457021,P55082,MFAP3,Cardiometabolic,Unique Protein
OID20058,926,-0.009585267560490702,0.02970920824593677,0.7470452581183185,0.8826246117541814,43.83545887045262,O95988,TCL1B,Cardiometabolic,Unique Protein
OID20059,926,-0.002207004764056644,0.029177847481761048,0.9397224368980266,0.9692338331167719,39.92789916482368,Q9NRD8,DUOX2,Cardiometabolic,Unique Protein
OID20061,926,0.07362289202818173,0.031808488433077535,0.020859657100870274,0.17467399000688585,45.29065293666413,Q16619,CTF1,Cardiometabolic,Unique Protein
OID20062,926,0.02094777794761256,0.03053955466397014,0.4929374454385239,0.7189013320015253,64.1262381031371,P17516,AKR1C4,Cardiometabolic,Unique Protein
OID20063,690,0.03341568796925149,0.034880487317396444,0.3384062146789082,0.5955215927191142,66.16072871559078,Q9NRV9,HEBP1,Cardiometabolic,Unique Protein
OID20064,926,0.01801176753583487,0.031241178104394363,0.5643940639077953,0.7619971588002243,329.5422427960925,P36952,SERPINB5,Cardiometabolic,Unique Protein
OID20065,926,-0.0378683660359708,0.028881642342088825,0.19013731647405654,0.44435599530548575,93.6091914406214,P52789,HK2,Cardiometabolic,Unique Protein
OID20066,926,0.09058840349003726,0.030464842316129066,0.0030219545165019713,0.17467399000688585,53.84371338021378,P34947,GRK5,Cardiometabolic,Unique Protein
OID20067,926,0.017386715819111335,0.03115002343671129,0.5768727740058639,0.7710814433709099,28.550852979717085,Q96N03,VSTM2L,Cardiometabolic,Unique Protein
OID20068,926,0.06409659411469316,0.031395090312904723,0.04147957199512032,0.20972717555384462,67.12125199053615,P31483,TIA1,Cardiometabolic,Unique Protein
OID20069,926,0.06257458742860364,0.029674102823864037,0.035242394207358835,0.19773947445016618,31.36266172733963,Q9Y2B0,CNPY2,Cardiometabolic,Unique Protein
OID20070,926,0.07003376121618059,0.031004517499580594,0.024131594812690293,0.17866058030742618,69.05399549059544,O43186,CRX,Cardiometabolic,Unique Protein
OID20071,926,-0.0011336112918759781,0.03000143552790262,0.9698672497583878,0.9849946196457041,32.16271982011613,O95183,VAMP5,Cardiometabolic,Unique Protein
OID20072,926,0.036496226480481495,0.0315737853933898,0.2480259829284559,0.5066247016770626,52.38428519006359,Q6UWL2,SUSD1,Cardiometabolic,Unique Protein
OID20073,926,0.02233817169470174,0.031475503766312814,0.4780728693503198,0.7107440358346906,22.92570361763298,Q9UKL0,RCOR1,Cardiometabolic,Unique Protein
OID20074,926,0.039485835524561766,0.0335962207505141,0.2401814814448267,0.4989697727528276,29.724330071233513,P01375,TNF,Cardiometabolic,Duplicated Protein with lowest CV
OID20075,926,0.02238345577914123,0.031101956914632262,0.47190786193230183,0.7058619545535948,33.0180503795516,P35218,CA5A,Cardiometabolic,Unique Protein
OID20076,926,0.055522932050013164,0.03211556623364504,0.08417734570694549,0.28677200641189005,27.349446734470405,P51161,FABP6,Cardiometabolic,Unique Protein
OID20077,926,0.0709781646564394,0.03138932242734856,0.02398231187344,0.1783722585396059,48.8183565559034,Q15831,STK11,Cardiometabolic,Unique Protein
OID20078,926,0.03415187980767622,0.036116891969402536,0.34460861210006366,0.6017269851663597,21.695750569682875,O60635,TSPAN1,Cardiometabolic,Unique Protein
OID20079,926,0.023253541665365557,0.038201413312965914,0.5428701347308458,0.7495271672628796,27.445896655488678,P62736,ACTA2,Cardiometabolic,Unique Protein
OID20080,926,0.029440965118611214,0.03062428836865476,0.33662798286433526,0.5945399358987625,26.464614657933396,P58546,MTPN,Cardiometabolic,Unique Protein
OID20081,926,-0.06658529975172643,0.03437408653849313,0.05304668021875706,0.2298462342319349,26.832373085293415,O43854,EDIL3,Cardiometabolic,Unique Protein
OID20082,926,0.054053625108764054,0.030374319750316542,0.07547973055819425,0.271830015111836,29.46791948239531,Q13105,ZBTB17,Cardiometabolic,Unique Protein
OID20083,926,-0.03560837906397288,0.034146927828659836,0.29731991342091024,0.5538980923705039,54.91006684407358,P21246,PTN,Cardiometabolic,Unique Protein
OID20084,926,0.07861590310817419,0.0312873321053524,0.01215374080237894,0.17467399000688585,57.91088173290183,O95684,CEP43,Cardiometabolic,Unique Protein
OID20085,926,0.020759550817804704,0.031468003172024014,0.509611984048584,0.7301940340068681,93.30694743434562,Q12912,IRAG2,Cardiometabolic,Unique Protein
OID20086,926,0.06254642282158633,0.03138126614601876,0.04654890311426958,0.21717361059889395,50.137752656521286,P21964,COMT,Cardiometabolic,Unique Protein
OID20087,926,-0.005834841477406653,0.03140513201662174,0.8526490325119833,0.9310022869004584,32.059388503636235,P09237,MMP7,Cardiometabolic,Unique Protein
OID20088,926,-0.04132941350487393,0.03038383343514329,0.17409157858514923,0.42295068801085506,28.689572014901586,Q15165,PON2,Cardiometabolic,Unique Protein
OID20089,690,-0.053947288125065766,0.03883403700231202,0.16524163603266434,0.4103664419060985,29.430609077492704,Q8TE57,ADAMTS16,Cardiometabolic,Unique Protein
OID20090,926,-0.010390363578113147,0.03028512210810762,0.7316143800314132,0.8757202427648735,32.24786091512675,P55259,GP2,Cardiometabolic,Unique Protein
OID20091,926,0.08143646401087297,0.03247155787732962,0.012318039142481052,0.17467399000688585,55.840999251067515,Q92558,WASF1,Cardiometabolic,Unique Protein
OID20092,926,0.08270940834887638,0.03083093692205631,0.007436752243328969,0.17467399000688585,45.488832982106345,Q99549,MPHOSPH8,Cardiometabolic,Unique Protein
OID20093,926,0.02358420236355746,0.03106500163327948,0.44793729493959467,0.6840756076846579,23.773082279641372,Q8NHS0,DNAJB8,Cardiometabolic,Unique Protein
OID20094,926,-0.021067551976972906,0.031105816117627593,0.4983972326251124,0.721608464345143,31.383002775913273,Q9H5Y7,SLITRK6,Cardiometabolic,Unique Protein
OID20095,926,0.027520134485392145,0.03411288904277937,0.4200298948927115,0.6661126054479525,58.06119317766465,O15354,GPR37,Cardiometabolic,Unique Protein
OID20096,926,0.0360393919680699,0.03039763077428074,0.23609201030601532,0.49363157805756996,63.163656934869195,P20718,GZMH,Cardiometabolic,Unique Protein
OID20097,926,0.059937201357692003,0.031190394094245875,0.054962850914560255,0.23452064789923607,65.28269890214267,P13807,GYS1,Cardiometabolic,Unique Protein
OID20098,926,0.04804524876342236,0.030215414524484088,0.11216361296509109,0.33150074893524895,38.60059353809022,P40225,THPO,Cardiometabolic,Unique Protein
OID20099,926,-0.004790937541535076,0.033936727819865085,0.8877649747133707,0.9477920476629003,27.44843864144072,Q8NC01,CLEC1A,Cardiometabolic,Unique Protein
OID20100,926,-0.06538969699839181,0.03105545545012845,0.03551598497650949,0.19773947445016618,22.96963469289783,O75354,ENTPD6,Cardiometabolic,Unique Protein
OID20101,926,0.029512173617145632,0.03304107631856637,0.371989402319685,0.627061720288604,35.492814718925274,P05231,IL6,Cardiometabolic,Duplicated Protein with lowest CV
OID20102,926,0.005587570168044832,0.031596739727638795,0.8596735682601923,0.9358755456329766,40.59906766517323,P31997,CEACAM8,Cardiometabolic,Unique Protein
OID20103,926,-0.021344500990366812,0.031162102505693907,0.4935504759666165,0.7189013320015253,35.853453553299786,P25815,S100P,Cardiometabolic,Unique Protein
OID20104,926,0.009152870149732829,0.029933096195463315,0.7598443104159993,0.8909045003393365,24.059141505798717,O75356,ENTPD5,Cardiometabolic,Unique Protein
OID20105,926,-7.384323890307087e-4,0.03204120318641748,0.9816183909011769,0.991797634498493,22.801944710529757,Q9BYF1,ACE2,Cardiometabolic,Unique Protein
OID20106,926,-0.06508892912295318,0.03353618256132017,0.05258585054109852,0.22941558377855367,23.98225321283301,P07585,DCN,Cardiometabolic,Unique Protein
OID20107,926,0.04180921880878652,0.030399499912567,0.1693707725954384,0.41684693009774465,52.29337676164615,Q04760,GLO1,Cardiometabolic,Unique Protein
OID20108,926,0.07082591049836366,0.03192579946643411,0.02677139788243663,0.18477229408609952,37.170230850677214,Q9NWQ8,PAG1,Cardiometabolic,Unique Protein
OID20109,926,-0.014318664135210673,0.030344883347395057,0.6371374667262453,0.8186166220838746,32.60967924984444,Q13444,ADAM15,Cardiometabolic,Unique Protein
OID20110,926,0.07031245510848057,0.03114066408050659,0.024189516669344747,0.17866058030742618,62.64696348335954,P40818,USP8,Cardiometabolic,Unique Protein
OID20111,661,-0.01059132415996273,0.036234710284589834,0.7701537116137696,0.8957138088983202,18.838338312600158,P22004,BMP6,Cardiometabolic,Unique Protein
OID20112,926,0.09006559767922612,0.03139984624595953,0.004222162748153827,0.17467399000688585,66.85866417752793,Q9UKP3,ITGB1BP2,Cardiometabolic,Unique Protein
OID20113,926,-0.02553378712544751,0.032157230201305065,0.42738644926961145,0.670558556744538,41.87101852012926,P09668,CTSH,Cardiometabolic,Unique Protein
OID20114,926,0.07661074184852454,0.03099350643378702,0.013625264992990032,0.17467399000688585,37.113053604800974,P46379,BAG6,Cardiometabolic,Unique Protein
OID20115,926,0.05244489289620101,0.033399904381335825,0.11671560295127052,0.3381166575089829,33.792327603102386,O14793,MSTN,Cardiometabolic,Unique Protein
OID20116,926,-0.045991350803986086,0.02946573819740126,0.11891072495051284,0.341534031782824,28.869453415056935,Q9BWV1,BOC,Cardiometabolic,Unique Protein
OID20117,926,0.010108124016142963,0.0321629795778354,0.7533821712987303,0.887443023412221,27.417305110295498,P08319,ADH4,Cardiometabolic,Unique Protein
OID20118,926,0.06731584881069573,0.030745891467057123,0.028820637579430774,0.1867636789700508,71.60578827439411,P09496,CLTA,Cardiometabolic,Unique Protein
OID20119,897,0.04304126392215049,0.0302924225158842,0.15571357668726665,0.39612774991895594,32.76901363392189,P34913,EPHX2,Cardiometabolic,Unique Protein
OID20120,926,0.07747088176965902,0.03187466447306144,0.015272052435959917,0.17467399000688585,18.41741357025761,Q96A56,TP53INP1,Cardiometabolic,Unique Protein
OID20121,926,-0.04524712692753561,0.037274104372578803,0.22510166030632883,0.4825459469457629,50.15593225683872,Q9Y4X3,CCL27,Cardiometabolic,Unique Protein
OID20122,926,0.06000548467117076,0.031211883150581182,0.054853908379027407,0.23452064789923607,58.10306255826202,P00568,AK1,Cardiometabolic,Unique Protein
OID20123,926,0.075744316581611,0.03143480487723513,0.016170114106393327,0.17467399000688585,50.56768929443709,P09525,ANXA4,Cardiometabolic,Unique Protein
OID20124,926,0.06415549839240481,0.03268043282369359,0.04993854826198284,0.22349912590611318,51.94993622879981,Q15067,ACOX1,Cardiometabolic,Unique Protein
OID20125,926,-0.022582497663992222,0.038047554056177026,0.5529724833147023,0.7542374063960826,49.256530911244155,NTproBNP,NTproBNP,Cardiometabolic,Unique Protein
OID20126,926,-0.09099222582120552,0.03260509751992071,0.005369447279572117,0.17467399000688585,37.37469807797136,Q05315,CLC,Cardiometabolic,Unique Protein
OID20127,926,0.07686932285005825,0.03213897748858305,0.01697020128693814,0.17467399000688585,75.9342996195849,Q6PJW8,CNST,Cardiometabolic,Unique Protein
OID20128,926,-0.048839596143698,0.03373974435500914,0.14809232742451978,0.38356685125087764,31.105578431280524,P48357,LEPR,Cardiometabolic,Unique Protein
OID20129,926,-0.02202565697668264,0.03183604379464894,0.4892111528888963,0.7174933265901875,34.57723918596614,P01222,TSHB,Cardiometabolic,Unique Protein
OID20130,926,0.025752778256135853,0.031905663550350016,0.419789943800404,0.6661126054479525,31.80966528706049,P31949,S100A11,Cardiometabolic,Unique Protein
OID20131,926,0.08513561899199264,0.03132509414557188,0.006697165668535489,0.17467399000688585,48.056639211328914,Q9H7M9,VSIR,Cardiometabolic,Unique Protein
OID20132,926,-0.004650435898822986,0.03167624528725455,0.8833135341733639,0.9454139364294187,37.53729612342537,O14917,PCDH17,Cardiometabolic,Unique Protein
OID20133,926,-0.05377047720629925,0.033585779626936964,0.10972825267959128,0.3279505956875719,34.376989612989924,P16234,PDGFRA,Cardiometabolic,Unique Protein
OID20134,926,-0.031093393401197347,0.03257631243550045,0.3400963033309752,0.5971851838841513,34.63646454205094,Q12864,CDH17,Cardiometabolic,Unique Protein
OID20135,926,0.07196190254990664,0.031603737014488494,0.02301851408758685,0.17567393388516023,46.58949644047165,Q9Y5X1,SNX9,Cardiometabolic,Unique Protein
OID20136,926,4.998062944017769e-4,0.034067190014655774,0.9882977357124527,0.9950977373865523,33.03708406507535,Q16620,NTRK2,Cardiometabolic,Unique Protein
OID20137,926,0.021573709743921893,0.034835995670164537,0.5358788145068515,0.7469593585138421,32.11459967498748,Q03154,ACY1,Cardiometabolic,Unique Protein
OID20138,926,0.07886635479565372,0.03223610069572411,0.014613521436764584,0.17467399000688585,66.38800682737529,O60496,DOK2,Cardiometabolic,Unique Protein
OID20139,926,-0.0076975856442474955,0.031086431446500886,0.8044855107395018,0.9091205022004881,28.045198900831792,P21549,AGXT,Cardiometabolic,Unique Protein
OID20140,926,0.07482661495909988,0.03183866948439004,0.018978222815973632,0.17467399000688585,52.01913823302359,Q13043,STK4,Cardiometabolic,Unique Protein
OID20141,926,0.002535844957116458,0.030059862720545262,0.9327890001127995,0.9661708026422461,73.69863488344532,P21980,TGM2,Cardiometabolic,Unique Protein
OID20142,926,0.07324507442316791,0.03204347395252275,0.022496182828850596,0.17566314492476012,42.8866537796033,Q9UHL4,DPP7,Cardiometabolic,Unique Protein
OID20143,926,0.05641244879564778,0.03292880950887805,0.0870248720856151,0.291569612562555,39.7486488020031,O60664,PLIN3,Cardiometabolic,Unique Protein
OID20144,926,0.07545498217147883,0.03159773046527254,0.017145145319915477,0.17467399000688585,53.51282716137944,O94903,PLPBP,Cardiometabolic,Unique Protein
OID20145,926,-0.010433906982824055,0.03271271820189257,0.7498337286022144,0.8844890995578178,37.03201625632965,Q9UMF0,ICAM5,Cardiometabolic,Unique Protein
OID20146,926,0.06184928766175499,0.032357815994282904,0.05626659282940746,0.23495321548622572,64.55067711405016,P10644,PRKAR1A,Cardiometabolic,Unique Protein
OID20147,926,-0.0334787487270389,0.030374366578270594,0.27066601627435993,0.5284948333800629,34.212732904837914,P40189,IL6ST,Cardiometabolic,Unique Protein
OID20148,926,0.009287555559590174,0.03197045962320857,0.7714970270503613,0.8959419189782305,31.955419780634216,Q9H773,DCTPP1,Cardiometabolic,Unique Protein
OID20149,926,0.022210826850986035,0.031247740453749128,0.4773926491566217,0.7107440358346906,84.06287243812038,Q6GTS8,PM20D1,Cardiometabolic,Unique Protein
OID20150,926,0.07762215792663876,0.03202270975309851,0.015546838322117184,0.17467399000688585,45.6709881864499,Q53H82,LACTB2,Cardiometabolic,Unique Protein
OID20151,926,0.07936224663898399,0.031926062792933946,0.013105072043384883,0.17467399000688585,55.33266025221684,Q13158,FADD,Cardiometabolic,Unique Protein
OID20152,926,-0.06732998786446734,0.03433895611216614,0.050214981921190255,0.22349912590611318,34.101359729214245,Q99674,CGREF1,Cardiometabolic,Unique Protein
OID20154,926,0.00826337285514329,0.0360951996559668,0.8189729183186584,0.9157523737522651,40.09201901460317,P09382,LGALS1,Cardiometabolic,Unique Protein
OID20155,926,-1.5201041412347914e-4,0.037084927416232746,0.9967303988157691,0.9978300220785054,30.08972601602225,Q8WX77,IGFBPL1,Cardiometabolic,Unique Protein
OID20156,926,0.015495825989499765,0.031361990478792845,0.6213584650091138,0.8057811859900798,92.19110538473848,P41218,MNDA,Cardiometabolic,Unique Protein
OID20157,926,-0.02775619228883067,0.03432549166812541,0.4189477258705987,0.6657286169856054,31.910925275249152,P55285,CDH6,Cardiometabolic,Unique Protein
